-0.0001281679043011791	-4.253108358300661e-5	-4.700284984615283e-5	-0.0002621513311078824	-9.868337597100549e-5	-7.907467007696269e-5	-0.00047338752140360234	-0.00014489909296546587	-0.0001448991228127804	0.0001407619996355183	-7.907463898185476e-5
-4.253108358300661e-5	-0.0002143261009397104	-7.523516641331301e-5	-8.00084575848293e-5	-0.0004733815498453862	-0.00017803646695891946	-0.00014485355510223243	-0.0007608707951577164	-0.0001448537456689799	-0.00017803701862947777	0.0001407619996355183
-4.700284984615283e-5	-7.523516641331301e-5	-0.0003906857795713467	-0.00014489799949088888	-0.0001448528910163345	-0.000880658771475639	-0.00023048718927763884	-0.00023048756236243177	-0.0008806279964805091	-0.0001448537456689799	-0.0001448991228127804
-0.0002621513311078824	-8.00084575848293e-5	-0.00014489799949088888	-0.0007607845508650856	-0.00023048577812188035	-0.00027350521015558543	-0.0006311482939463056	-0.0002735056879877601	-0.00023048756236243177	-0.0007608707951577164	-0.00014489909296546587
-9.868337597100549e-5	-0.0004733815498453862	-0.0001448528910163345	-0.00023048577812188035	-0.0006302330887351191	0.003041736639813231	0.0030476828005729425	-0.0006311482939463056	-0.00023048718927763884	-0.00014485355510223243	-0.00047338752140360234
-7.907467007696269e-5	-0.00017803646695891946	-0.000880658771475639	-0.00027350521015558543	0.003041736639813231	0.13195967980132942	0.003041736639813231	-0.00027350521015558543	-0.000880658771475639	-0.00017803646695891946	-7.907467007696269e-5
-0.00047338752140360234	-0.00014485355510223243	-0.00023048718927763884	-0.0006311482939463056	0.0030476828005729425	0.003041736639813231	-0.0006302330887351191	-0.00023048577812188035	-0.0001448528910163345	-0.0004733815498453862	-9.868337597100549e-5
-0.00014489909296546587	-0.0007608707951577164	-0.00023048756236243177	-0.0002735056879877601	-0.0006311482939463056	-0.00027350521015558543	-0.00023048577812188035	-0.0007607845508650856	-0.00014489799949088888	-8.00084575848293e-5	-0.0002621513311078824
-0.0001448991228127804	-0.0001448537456689799	-0.0008806279964805091	-0.00023048756236243177	-0.00023048718927763884	-0.000880658771475639	-0.0001448528910163345	-0.00014489799949088888	-0.0003906857795713467	-7.523516641331301e-5	-4.700284984615283e-5
0.00014076199963551845	-0.00017803701862947777	-0.0001448537456689799	-0.0007608707951577164	-0.00014485355510223243	-0.00017803646695891946	-0.0004733815498453862	-8.00084575848293e-5	-7.523516641331301e-5	-0.0002143261009397104	-4.253108358300661e-5
-7.907463898185476e-5	0.00014076199963551845	-0.0001448991228127804	-0.00014489909296546587	-0.00047338752140360234	-7.907467007696269e-5	-9.868337597100549e-5	-0.0002621513311078824	-4.700284984615283e-5	-4.253108358300661e-5	-0.0001281679043011791
