-3.3155570135346306e-5	-1.1412032940084032e-5	-1.257023482390666e-5	-7.496753126064296e-5	-3.2327868149169304e-5	-2.2559165005942807e-5	-0.00016064472932819293	-6.014977926453169e-5	-5.830693287591881e-5	-0.0004475403028807978	-3.134096565094264e-5
-1.1412032940084029e-5	-5.932317567823511e-5	-2.2632904662509804e-5	-2.318853436805519e-5	-0.0001583195235861096	-7.920464652828345e-5	-4.858129999571529e-5	-0.00036173209196003217	-5.657916193129024e-5	-8.209177398836221e-5	-0.00047215826288449485
-1.257023482390666e-5	-2.2632904662509804e-5	-0.0001252442256313371	-5.747299165280757e-5	-4.83770560550465e-5	-0.0004171594847852099	-0.0002304026657045622	-0.0002281199952265542	-0.00044826914684495964	-6.94128505282521e-5	-7.073769062137156e-5
-7.496753126064294e-5	-2.3188534368055192e-5	-5.747299165280757e-5	-0.0003524226127135852	-0.00022727022684914546	-0.00012742291719779533	-0.0017352403410348305	-0.00014359407446583317	-0.00023544782619388228	-0.00045653806899644775	-0.00010219785382071442
-3.232786814916931e-5	-0.0001583195235861096	-4.83770560550465e-5	-0.00022727022684914546	-0.0017241141843391012	-0.002048813247908182	-0.002052473217671489	-0.0018003258155707138	-0.0002847029016396374	-8.33595250903198e-5	-0.0004565380689964478
-2.2559165005942807e-5	-7.920464652828346e-5	-0.00041715948478520987	-0.00012742291719779533	-0.0020488132479081827	-0.04247119418730304	-0.002074484458113549	-0.00015707062412035749	-0.0007509489454003607	-0.0002847029016396374	-0.00023544782619388228
-0.00016064472932819293	-4.858129999571529e-5	-0.0002304026657045622	-0.0017352403410348302	-0.002052473217671489	-0.0020744844581135485	-0.0019706977737553805	-0.0004255669816116113	-0.00015707062412035749	-0.0018003258155707138	-0.00014359407446583317
-6.014977926453169e-5	-0.00036173209196003217	-0.00022811999522655418	-0.00014359407446583317	-0.001800325815570714	-0.00015707062412035749	-0.0004255669816116113	-0.0019706977737553805	-0.0020744844581135485	-0.0020524732176714897	-0.0017352403410348305
-5.830693287591881e-5	-5.657916193129024e-5	-0.00044826914684495964	-0.00023544782619388228	-0.0002847029016396374	-0.0007509489454003607	-0.00015707062412035749	-0.0020744844581135485	-0.04247119418730304	-0.002048813247908182	-0.00012742291719779533
-0.0004475403028807977	-8.209177398836221e-5	-6.94128505282521e-5	-0.0004565380689964478	-8.33595250903198e-5	-0.0002847029016396374	-0.001800325815570714	-0.0020524732176714897	-0.0020488132479081827	-0.0017241141843391018	-0.00022727022684914546
-3.134096565094264e-5	-0.00047215826288449485	-7.073769062137156e-5	-0.00010219785382071443	-0.0004565380689964478	-0.00023544782619388228	-0.00014359407446583317	-0.0017352403410348307	-0.00012742291719779533	-0.00022727022684914546	-0.0003524226127135852
