7.826431424490449e-5	2.1452036873647054e-5	4.38433188428986e-5	0.00016863256300204138	1.992254093456052e-5	0.00018175899420682338	0.00035638058674346295	1.7896041993370667e-5	0.000819641805976224	0.0011757498225220648	0.001285703601529373
2.1452036873647033e-5	0.0001323591739491826	3.714829270548586e-5	8.86280771887615e-5	0.00034179861130054126	2.722532538125786e-5	0.0005491593492787368	0.000725967569596441	0.0006586704550672987	0.0018029531022467529	0.0012738471632099296
4.384331884289862e-5	3.7148292705485905e-5	0.00025482624692087875	7.445997416033257e-5	0.00022706350931462558	0.0008839074615237775	2.306907032060604e-5	0.003019045890175577	0.00017013527799594652	0.0008237981815350617	0.0015931520554489935
0.00016863256300204144	8.86280771887614e-5	7.445997416033259e-5	0.0006098770756351251	0.00019391648607718851	0.0009367708733138024	0.0037652229047251584	0.0036971568190976144	0.0010501496900850468	0.0005069863516120133	0.0005677152460254245
1.9922540934560545e-5	0.00034179861130054126	0.00022706350931462574	0.00019391648607718854	0.0022694542581568307	0.0009098382846887921	0.017867413487815443	0.0012214816318572913	0.0022255719373266724	0.0006804496852996366	0.0008895841091802843
0.00018175899420682352	2.7225325381257922e-5	0.000883907461523777	0.0009367708733138025	0.0009098382846887927	0.0341638614093492	0.03422261336202282	0.0010716020016194709	0.001793651767186228	0.0008381189956709222	0.002979281735358563
0.00035638058674346295	0.0005491593492787367	2.3069070320089638e-5	0.003765222904725158	0.017867413487815443	0.03422261351168443	0.018622015260519542	0.003901327854128023	0.0009194612113909078	0.004280683813565948	0.003906753363392192
1.7896041993370674e-5	0.0007259675695964406	0.003019045890175576	0.0036971568190976144	0.0012214816318572913	0.0010716020016194687	0.003901327854128023	0.005345666545942287	0.001590679918103227	0.017898585589713283	0.0011310341206841564
0.000819641805976224	0.0006586704550672986	0.00017013527799594654	0.0010501496900850466	0.0022255719373266715	0.0017936517671862276	0.000919461211390908	0.0015906799181032005	0.035169567874908034	0.03410697599394527	0.0009115345676368132
0.0011757498225220644	0.0018029531022467527	0.0008237981815350613	0.0005069863516120132	0.0006804496852996364	0.0008381189956709228	0.004280683813565946	0.01789858558971329	0.03410697614379739	0.01800941375622142	0.0037004906232818097
0.0012857036015293734	0.0012738471632099293	0.001593152055448993	0.0005677152460254244	0.0008895841091802843	0.002979281735358562	0.00390675336339219	0.0011310341206841564	0.0009115345676368131	0.0037004906232818097	0.00307107128619308
