0.0	-106.52112466548596	-1.3134477704248904e-6
1.2300000000000004	-104.39070217217623	-3.54159812224844e-7
2.460000000000001	-102.26027967886651	-3.8150410413460913e-7
3.6900000000000013	-100.1298571855568	-1.3626596360621131e-6
4.920000000000002	-97.99943469224708	-2.5411931064307344e-7
6.149999999999999	-95.86901219893736	-2.4173860246989804e-7
7.379999999999999	-93.73858970562765	-3.973529189736756e-7
8.61	-91.60816721231792	4.777456919071553e-8
9.84	-89.4777447190082	1.333997550756173e-7
11.07	-87.34732222569849	1.1079852524389883e-6
12.3	-85.21689973238877	3.576636538324753e-7
13.530000000000001	-83.08647723907904	5.627430044704456e-7
14.76	-80.95605474576932	2.2656720745970505e-6
15.99	-78.8256322524596	4.718966999351959e-7
17.22	-76.69520975914989	7.93812360304362e-7
18.45	-74.56478726584017	2.320440050508636e-6
19.68	-72.43436477253044	3.083114476090334e-7
20.91	-70.30394227922073	6.511402010664037e-7
22.14	-68.17351978591101	1.1016899965953438e-6
23.37	-66.04309729260129	-5.6270704859754336e-8
24.6	-63.91267479929157	1.439352199191854e-7
25.83	-61.78225230598186	-9.134283566899728e-7
27.06	-59.65182981267213	-4.566136359905071e-7
28.29	-57.52140731936242	-5.38348752915838e-7
29.52	-55.390984826052694	-2.9347274330879584e-6
30.75	-53.26056233274298	-7.531661462434847e-7
31.98	-51.13013983943326	-1.1377958307072692e-6
33.21	-48.99971734612354	-4.3307107510658115e-6
34.44	-46.86929485281382	-9.058645088789845e-7
35.67	-44.7388723595041	-1.470741891845049e-6
36.9	-42.608449866194384	-4.921592858243664e-6
38.13	-40.47802737288467	-9.697991770122003e-7
39.36	-38.347604879574945	-1.5094654867010973e-6
40.59	-36.21718238626522	-4.950051291363952e-6
41.82	-34.086759892955506	-1.0368237222438157e-6
43.05	-31.956337399645786	-1.3602883789230513e-6
44.28	-29.825914906336067	-4.822007913863893e-6
45.51	-27.69549241302635	-1.170333116876085e-6
46.74	-25.56506991971663	-1.170333116876085e-6
47.97	-23.43464742640691	-4.822007913863893e-6
49.2	-21.304224933097192	-1.3602883789230513e-6
50.43	-19.173802439787472	-1.0368237222438157e-6
51.66	-17.043379946477756	-4.950051291363952e-6
52.89	-14.912957453168033	-1.5094654867010973e-6
54.120000000000005	-12.782534959858317	-9.697991770122003e-7
55.35	-10.652112466548594	-4.921592858243664e-6
56.58	-8.521689973238878	-1.470741891845049e-6
57.81	-6.391267479929155	-9.058645088789845e-7
59.04	-4.260844986619439	-4.3307107510658115e-6
60.269999999999996	-2.130422493309723	-1.1377958307072692e-6
61.5	0.0	-7.531661462434847e-7
-1.2300000000000004	-104.39070217217623	-3.54159812224844e-7
0.0	-102.26027967886651	-1.4624983365180346e-6
1.2300000000000004	-100.1298571855568	-3.3132984684952207e-7
2.460000000000001	-97.99943469224708	-2.993138889668931e-7
3.6900000000000013	-95.86901219893736	-7.931038434334497e-7
4.919999999999998	-93.73858970562765	-6.78053830699822e-8
6.149999999999999	-91.60816721231791	1.2611324570449595e-8
7.379999999999999	-89.4777447190082	6.572783589522448e-7
8.61	-87.34732222569848	2.840372088201798e-7
9.84	-85.21689973238875	4.436087150102303e-7
11.07	-83.08647723907904	2.035696643777979e-6
12.3	-80.95605474576932	4.862467490836185e-7
13.53	-78.8256322524596	7.41626626981701e-7
14.76	-76.69520975914989	2.4289617733579494e-6
15.99	-74.56478726584017	3.9269200488202003e-7
17.22	-72.43436477253044	6.866606898025428e-7
18.45	-70.30394227922073	1.4387600364863909e-6
19.68	-68.17351978591101	3.7727695705123745e-8
20.91	-66.04309729260129	2.2947868999787355e-7
22.14	-63.912674799291565	-5.857416600060191e-7
23.369999999999997	-61.78225230598185	-4.0443508073448914e-7
24.6	-59.65182981267213	-4.709288124712763e-7
25.83	-57.52140731936241	-2.7974337235844148e-6
27.06	-55.390984826052694	-7.462695455737935e-7
28.29	-53.26056233274297	-1.1377958307072692e-6
29.52	-51.130139839433255	-4.380187484821929e-6
30.75	-48.99971734612354	-9.003485614455366e-7
31.98	-46.869294852813816	-1.534409346124509e-6
33.21	-44.7388723595041	-4.98554490272857e-6
34.44	-42.60844986619438	-9.074733659370568e-7
35.67	-40.47802737288466	-1.5854157159973216e-6
36.9	-38.347604879574945	-4.819510696596645e-6
38.129999999999995	-36.21718238626522	-8.832468363803208e-7
39.36	-34.0867598929555	-1.388537108921459e-6
40.59	-31.956337399645783	-4.398317877177611e-6
41.82	-29.825914906336063	-9.39351588218526e-7
43.05	-27.695492413026344	-1.1241821350020914e-6
44.28	-25.565069919716628	-4.196378456307139e-6
45.51	-23.434647426406908	-1.1241821350020914e-6
46.739999999999995	-21.30422493309719	-9.39351588218526e-7
47.97	-19.17380243978747	-4.398317877177611e-6
49.2	-17.04337994647775	-1.388537108921459e-6
50.43	-14.912957453168033	-8.832468363803208e-7
51.66	-12.78253495985831	-4.819510696596645e-6
52.89	-10.652112466548594	-1.5854157159973216e-6
54.120000000000005	-8.521689973238871	-9.074733659370568e-7
55.349999999999994	-6.391267479929155	-4.98554490272857e-6
56.58	-4.260844986619432	-1.534409346124509e-6
57.81	-2.130422493309716	-9.003485614455366e-7
59.04	0.0	-4.380187484821929e-6
60.269999999999996	2.130422493309723	-1.1377958307072692e-6
-2.460000000000001	-102.26027967886651	-3.8150410413460913e-7
-1.2300000000000004	-100.1298571855568	-3.3132984684952207e-7
0.0	-97.99943469224708	-1.1276296223604937e-6
1.2300000000000004	-95.86901219893736	-1.8820031622421427e-7
2.460000000000001	-93.73858970562765	-9.714006958577958e-8
3.6899999999999977	-91.60816721231792	1.6437498861480724e-7
4.919999999999998	-89.4777447190082	1.7950305355592077e-7
6.149999999999999	-87.34732222569849	3.133044440159905e-7
7.379999999999999	-85.21689973238875	1.698449099522568e-6
8.61	-83.08647723907904	4.699987671350709e-7
9.84	-80.95605474576932	6.66142082205898e-7
11.07	-78.8256322524596	2.455484533065396e-6
12.299999999999999	-76.69520975914989	4.712779181927407e-7
13.53	-74.56478726584017	7.081586282324023e-7
14.76	-72.43436477253044	1.790305769710508e-6
15.989999999999998	-70.30394227922073	1.5368981133292275e-7
17.22	-68.17351978591101	3.273973015193154e-7
18.45	-66.04309729260129	-1.482252045351836e-7
19.68	-63.91267479929157	-3.214974062995561e-7
20.91	-61.78225230598186	-3.644562103254907e-7
22.14	-59.65182981267213	-2.520610138113877e-6
23.369999999999997	-57.52140731936242	-7.229087173509821e-7
24.599999999999998	-55.390984826052694	-1.0879146335088007e-6
25.83	-53.26056233274298	-4.3307107510658115e-6
27.06	-51.130139839433255	-9.003485614455366e-7
28.29	-48.99971734612354	-1.5556164051032604e-6
29.52	-46.86929485281382	-5.004592655937858e-6
30.75	-44.7388723595041	-8.589925446428864e-7
31.98	-42.608449866194384	-1.6310914469398464e-6
33.21	-40.47802737288466	-4.63800458541777e-6
34.44	-38.347604879574945	-7.241215788656367e-7
35.67	-36.21718238626522	-1.3848924063141324e-6
36.9	-34.086759892955506	-3.8144718672060477e-6
38.129999999999995	-31.956337399645786	-6.498601962866996e-7
39.36	-29.825914906336067	-1.02168333523158e-6
40.59	-27.695492413026347	-3.1993116312482255e-6
41.82	-25.565069919716628	-7.433026783526658e-7
43.05	-23.43464742640691	-7.433026783526658e-7
44.28	-21.304224933097192	-3.1993116312482255e-6
45.51	-19.173802439787472	-1.02168333523158e-6
46.739999999999995	-17.043379946477753	-6.498601962866996e-7
47.97	-14.912957453168033	-3.8144718672060477e-6
49.2	-12.782534959858317	-1.3848924063141324e-6
50.43	-10.652112466548594	-7.241215788656367e-7
51.66	-8.521689973238878	-4.63800458541777e-6
52.89	-6.391267479929155	-1.6310914469398464e-6
54.12	-4.260844986619439	-8.589925446428864e-7
55.349999999999994	-2.130422493309716	-5.004592655937858e-6
56.58	0.0	-1.5556164051032604e-6
57.81	2.130422493309716	-9.003485614455366e-7
59.04	4.260844986619439	-4.3307107510658115e-6
-3.6900000000000013	-100.1298571855568	-1.3626596360621131e-6
-2.460000000000001	-97.99943469224708	-2.993138889668931e-7
-1.2300000000000004	-95.86901219893736	-1.8820031622421427e-7
0.0	-93.73858970562765	-3.343075032207409e-7
1.2300000000000004	-91.60816721231792	4.8801769319684334e-8
2.4599999999999973	-89.4777447190082	1.7886216303790153e-7
3.6899999999999977	-87.34732222569849	1.2575363691038923e-6
4.919999999999998	-85.21689973238877	4.147177536558403e-7
6.149999999999999	-83.08647723907904	5.674840141932876e-7
7.379999999999999	-80.95605474576934	2.3663264872519344e-6
8.61	-78.82563225245961	5.29908855658844e-7
9.84	-76.69520975914989	7.07458105863268e-7
11.069999999999999	-74.56478726584017	2.1102976399398296e-6
12.299999999999999	-72.43436477253044	2.8330200586452505e-7
13.53	-70.30394227922073	4.259175553909074e-7
14.759999999999998	-68.17351978591101	3.7219030031127627e-7
15.989999999999998	-66.04309729260129	-2.052718414032854e-7
17.22	-63.91267479929158	-2.2746272139053023e-7
18.45	-61.78225230598186	-2.10296237295063e-6
19.68	-59.65182981267213	-6.758164395806465e-7
20.909999999999997	-57.52140731936242	-9.90479635048742e-7
22.14	-55.3909848260527	-4.17558348631475e-6
23.369999999999997	-53.26056233274298	-9.058645088789845e-7
24.599999999999998	-51.13013983943326	-1.534409346124509e-6
25.83	-48.99971734612354	-5.004592655937858e-6
27.06	-46.86929485281382	-8.409234869271652e-7
28.29	-44.73887235950411	-1.6522248873181627e-6
29.52	-42.608449866194384	-4.4906570119147186e-6
30.75	-40.47802737288467	-5.963997401726983e-7
31.979999999999997	-38.347604879574945	-1.3660840648425248e-6
33.21	-36.21718238626523	-3.2175985988250225e-6
34.44	-34.08675989295551	-3.604849466654231e-7
35.67	-31.95633739964579	-8.887812833066276e-7
36.9	-29.82591490633607	-2.022509118093309e-6
38.129999999999995	-27.69549241302635	-2.9326306788322203e-7
